,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
1754,25.06.2013,פופל מרדכי 12,3939-285-24,דירה בבית קומות,4,שישית,88,"1,165,000",45% ב 7.9 שנים
1755,13.05.2021,חיל החימוש 15,2717-18-5,דירה בבית קומות,4,שניה,104,"2,260,000",2% ב 4.1 שנים
1756,09.03.2017,חיל החימוש 15,2717-18-5,דירה בבית קומות,4,שניה,104,"2,200,000",2% ב 4.1 שנים
1757,21.10.2003,חיל החימוש 15,2717-18-5,דירה בבית קומות,4,שניה,104,"834,000",2% ב 4.1 שנים
1758,13.05.2021,הנורית 9,5036-23-12,דירה בבית קומות,4,שלישית,83,"1,560,000",18% ב 5 שנים
1759,09.05.2016,הנורית 9,5036-23-12,דירה בבית קומות,4,שלישית,83,"1,312,000",18% ב 5 שנים
1760,16.01.2008,הנורית 9,5036-23-12,דירה בבית קומות,4,שלישית,83,"655,000",18% ב 5 שנים
1761,13.05.2021,ברניצקי נתן 34,3926-605-20,דירה בבית קומות,4,NaN,102,"1,925,000",NaN
1762,13.05.2021,ברניצקי נתן 34,3926-605-20,דירה בבית קומות,4,NaN,102,"1,925,000",NaN
1763,13.05.2021,"תרמ""ב 5",3933-253-24,דירה בבית קומות,4,שישית,101.36,"1,585,000",NaN
1764,12.05.2021,גרינשפן הרשל 5,6287-222-26,דירה בבית קומות,4,שביעית,113.10,"2,320,000",24% ב 3.1 שנים
1765,05.03.2018,גרינשפן הרשל 5,6287-222-26,דירה בבית קומות,4,שביעית,113.10,"1,860,000",24% ב 3.1 שנים
1766,11.05.2021,החלמונית 9,5036-24-11,דירה בבית קומות,4,שלישית,103.20,"1,950,000",8% ב 4.6 שנים
1767,21.09.2016,החלמונית 9,5036-24-11,דירה בבית קומות,4,שלישית,103.20,"1,800,000",8% ב 4.6 שנים
1768,25.09.2003,החלמונית 9,5036-24-11,דירה בבית קומות,4,שלישית,103.20,"832,000",8% ב 4.6 שנים
1769,11.05.2021,פינשטיין יונה צבי 17,6288-108-49,דירה בבית קומות,4,שישית,77.44,"1,740,000",39% ב 6.6 שנים
1770,29.09.2014,פינשטיין יונה צבי 17,6288-108-49,דירה בבית קומות,4,שישית,77.44,"1,250,000",39% ב 6.6 שנים
1771,11.05.2021,רופין 12,3925-482-28,דירה בבית קומות,4,שביעית,110.10,"2,150,000",NaN
1772,10.05.2021,מיכה יוסף 7,3945-600-22,דירה בבית קומות,4,שלישית,74.80,"2,300,000",NaN
1773,01.04.2001,מיכה יוסף 7,3945-600-22,דירה בבית קומות,4,שלישית,74.80,"518,000",NaN
1774,10.05.2021,פינשטיין יונה צבי 19,6288-108-21,דירה בבית קומות,4,שישית,77.44,"1,710,000",179% ב 16.8 שנים
1775,27.07.2004,פינשטיין יונה צבי 19,6288-108-21,דירה בבית קומות,4,שישית,77.44,"611,000",179% ב 16.8 שנים
1776,10.05.2021,מבצע נחשון 14,5384-54-18,דירה בבית קומות,4,רביעית,97.50,"1,960,000",NaN
1777,09.05.2021,מעגל השלום 1,5096-7-22,דירה בבית קומות,4,שישית,97,"2,400,000",94% ב 14.1 שנים
1778,12.03.2007,מעגל השלום 1,5096-7-22,דירה בבית קומות,4,שישית,97,"1,234,000",94% ב 14.1 שנים
1779,07.05.2021,NaN,3925-739-4,דירה בבית קומות,4,קומה ‎1‏,76.90,"2,375,000",-3% ב 3 שנים
1780,22.05.2018,NaN,3925-739-4,דירה בבית קומות,4,קומה ‎1‏,76.90,"2,460,000",-3% ב 3 שנים
1781,10.05.2018,NaN,3925-739-4,דירה בבית קומות,4,קומה ‎1‏,76.90,"2,865,000",-3% ב 3 שנים
1782,29.01.2018,NaN,3925-739-4,דירה בבית קומות,4,קומה ‎1‏,76.90,"2,440,000",-3% ב 3 שנים
1783,27.12.2017,NaN,3925-739-4,דירה בבית קומות,4,קומה ‎1‏,76.90,"2,693,000",-3% ב 3 שנים
1784,14.09.2017,NaN,3925-739-4,דירה בבית קומות,4,קומה ‎1‏,76.90,"2,570,000",-3% ב 3 שנים
1785,23.08.2017,NaN,3925-739-4,דירה בבית קומות,4,קומה ‎1‏,76.90,"2,093,000",-3% ב 3 שנים
1786,06.05.2021,ברניצקי נתן 34,3926-605-22,דירה בבית קומות,4,שישית,102,"1,950,000",NaN
1787,06.05.2021,משה בן נחמן 2,4247-573-7,דירה בבית קומות,4,שניה,107,"2,065,000",NaN
1788,05.05.2021,שפינוזה 4,3928-326-3,דירה בבית קומות,4,שניה,82.18,"1,620,000",138% ב 14 שנים
1789,21.05.2007,שפינוזה 4,3928-326-3,דירה בבית קומות,4,שניה,82.18,"679,000",138% ב 14 שנים
1790,21.05.2001,שפינוזה 4,3928-326-3,דירה בבית קומות,4,שניה,82.18,"691,000",138% ב 14 שנים
1791,05.05.2021,אוסישקין 36,3928-162-7,דירה בבית קומות,4,רביעית,103.01,"2,400,000",122% ב 16.9 שנים
1792,25.06.2004,אוסישקין 36,3928-162-7,דירה בבית קומות,4,רביעית,103.01,"1,080,000",122% ב 16.9 שנים
1793,05.05.2021,"הרשב""א 8",5115-30-7,דירה בבית קומות,4,שניה,70,"1,750,000",12% ב 5.4 שנים
1794,09.12.2015,"הרשב""א 8",5115-30-7,דירה בבית קומות,4,שניה,70,"1,550,000",12% ב 5.4 שנים
1795,15.03.2011,"הרשב""א 8",5115-30-7,דירה בבית קומות,4,שניה,70,"1,158,000",12% ב 5.4 שנים
1796,19.12.2004,"הרשב""א 8",5115-30-7,דירה בבית קומות,4,שניה,70,"685,000",12% ב 5.4 שנים
1797,05.05.2021,הגלים 10,6823-181-19,דירה בבית קומות,4,חמישית,76.51,"1,750,000",24% ב 6.5 שנים
1798,22.10.2014,הגלים 10,6823-181-19,דירה בבית קומות,4,חמישית,76.51,"1,405,000",24% ב 6.5 שנים
1799,05.02.2009,הגלים 10,6823-181-19,דירה בבית קומות,4,חמישית,76.51,"870,000",24% ב 6.5 שנים
1800,26.07.2007,הגלים 10,6823-181-19,דירה בבית קומות,4,חמישית,76.51,"730,000",24% ב 6.5 שנים
1801,05.05.2021,ליבין יוסף וריסיה 1,7374-103-19,דירה בבית קומות,4,שישית,121.72,"2,460,000",54% ב 9 שנים
1802,13.05.2012,ליבין יוסף וריסיה 1,7374-103-19,דירה בבית קומות,4,שישית,121.72,"1,597,000",54% ב 9 שנים
1803,05.05.2021,קרן היסוד 6,3928-867-7,דירה בבית קומות,4,שלישית,122.50,"2,345,000",NaN
1804,05.05.2021,ברנדיס 16,3929-998-14,דירה,4,חמישית,110,"1,930,000",NaN
1805,05.05.2021,הרב ברוק 12,3930-357-11,קוטג' דו משפחתי,4,רביעית + חמישית,100.31,"2,170,000",NaN
1806,04.05.2021,"בית""ר 13",3928-771-24,דירה בבית קומות,4,שניה,90.06,"1,650,000",43% ב 7.5 שנים
1807,29.10.2013,"בית""ר 13",3928-771-24,דירה בבית קומות,4,שניה,90.06,"1,150,000",43% ב 7.5 שנים
1808,26.02.2012,"בית""ר 13",3928-771-24,דירה בבית קומות,4,שניה,90.06,"1,000,000",43% ב 7.5 שנים
1809,08.09.1998,"בית""ר 13",3928-771-24,דירה בבית קומות,4,שניה,90.06,"656,000",43% ב 7.5 שנים
1810,04.05.2021,בית הערבה 10,5387-79-11,דירה בבית קומות,4,ראשונה,80,"2,110,000",83% ב 11.9 שנים
1811,11.06.2009,בית הערבה 10,5387-79-11,דירה בבית קומות,4,ראשונה,80,"1,150,000",83% ב 11.9 שנים
1812,25.01.1999,בית הערבה 10,5387-79-11,דירה בבית קומות,4,ראשונה,80,"760,000",83% ב 11.9 שנים
1813,04.05.2021,גיבשטיין יהושע 3,6288-106-30,דירה בבית קומות,4,שמינית,80.49,"1,740,000",2% ב 3.5 שנים
1814,12.11.2017,גיבשטיין יהושע 3,6288-106-30,דירה בבית קומות,4,שמינית,80.49,"1,692,000",2% ב 3.5 שנים
1815,27.07.2009,גיבשטיין יהושע 3,6288-106-30,דירה בבית קומות,4,שמינית,80.49,"970,000",2% ב 3.5 שנים
1816,17.02.1999,גיבשטיין יהושע 3,6288-106-30,דירה בבית קומות,4,שמינית,80.49,"661,000",2% ב 3.5 שנים
1817,04.05.2021,אלירז שלמה 7,3930-131-478,דירה בבית קומות,4,שמונה עשרה,109,"1,950,000",NaN
1818,04.05.2021,הגדוד העברי 11,3932-249-10,דירה בבית קומות,4,רביעית,76.85,"1,455,000",NaN
1819,04.05.2021,הרב נורוק 2,7282-17-22,דירה בבית קומות,4,שניה,91,"1,515,000",NaN
1820,03.05.2021,גשר 5,5387-22-38,דירה בבית קומות,4,רביעית,84.20,"2,060,000",181% ב 14.1 שנים
1821,25.03.2007,גשר 5,5387-22-38,דירה בבית קומות,4,רביעית,84.20,"733,000",181% ב 14.1 שנים
1822,03.05.2021, ,6287-292-13,דירה בבית קומות,4,חמישית,82.80,"1,800,000",NaN
1823,03.05.2021,אבשלום 9,3928-714-12,דירה בבית קומות,4,שלישית,77.55,"1,620,000",NaN
1824,03.05.2021,אלירז שלמה 3,3930-131-477,דירה בבית קומות,4,חמש עשרה,109,"2,080,000",NaN
1825,03.05.2021,ברניצקי נתן 34,3926-605-23,דירה בבית קומות,4,שביעית,102,"2,700,000",NaN
1826,03.05.2021,NaN,3930-229-1,דירה בבית קומות,4,ראשונה,77.55,"1,500,000",NaN
1827,02.05.2021,העוגב 7,5182-62-6,דירה בבית קומות,4,ראשונה,100,"2,125,000",86% ב 12.7 שנים
1828,06.08.2008,העוגב 7,5182-62-6,דירה בבית קומות,4,ראשונה,100,"1,140,000",86% ב 12.7 שנים
1829,16.02.1998,העוגב 7,5182-62-6,דירה בבית קומות,4,ראשונה,100,"687,000",86% ב 12.7 שנים
1830,02.05.2021,חזון איש 1,3929-1015-6,דירה בבית קומות,4,שלישית,93,"1,550,000",148% ב 22.4 שנים
1831,09.12.1998,חזון איש 1,3929-1015-6,דירה בבית קומות,4,שלישית,93,"624,000",148% ב 22.4 שנים
1832,02.05.2021,החפץ חיים 10,3933-37-5,דירה בבית קומות,4,שניה,84,"1,760,000",12% ב 4.5 שנים
1833,02.11.2016,החפץ חיים 10,3933-37-5,דירה בבית קומות,4,שניה,84,"1,570,000",12% ב 4.5 שנים
1834,17.06.2003,החפץ חיים 10,3933-37-5,דירה בבית קומות,4,שניה,84,"689,000",12% ב 4.5 שנים
1835,02.05.2021,פינשטיין יונה צבי 25,6288-112-35,דירה בבית קומות,4,שניה,87.67,"1,870,000",39% ב 6.6 שנים
1836,16.09.2014,פינשטיין יונה צבי 25,6288-112-35,דירה בבית קומות,4,שניה,87.67,"1,340,000",39% ב 6.6 שנים
1837,04.02.2005,פינשטיין יונה צבי 25,6288-112-35,דירה בבית קומות,4,שניה,87.67,"715,000",39% ב 6.6 שנים
1838,02.05.2021,נחל שורק 6,3926-1112-5,דירה בבית קומות,4,שלישית,93,"2,200,000",25% ב 5.3 שנים
1839,06.01.2016,נחל שורק 6,3926-1112-5,דירה בבית קומות,4,שלישית,93,"1,760,000",25% ב 5.3 שנים
1840,03.01.2008,נחל שורק 6,3926-1112-5,דירה בבית קומות,4,שלישית,93,"850,000",25% ב 5.3 שנים
1841,02.05.2021,רבי יהודה הנשיא 19,4247-566-1,דירה בבית קומות,4,ראשונה,104.33,"2,560,000",54% ב 10.5 שנים
1842,17.11.2010,רבי יהודה הנשיא 19,4247-566-1,דירה בבית קומות,4,ראשונה,104.33,"1,660,000",54% ב 10.5 שנים
1843,02.05.2021,הס 4,3945-199-1,דירה בבית קומות,4,ראשונה,100.47,"1,736,000",NaN
1844,02.05.2021,חיל האויר 1,2717-36-59,דירה בבית קומות,4,שש עשרה,91.95,"1,800,000",NaN
1845,02.05.2021,אהרון הכהן 2,4246-203-25,דירה בבית קומות,4,קומה ‎3‏,108.91,"2,245,000",NaN
1846,30.04.2021,הסתוונית 7,5036-77-27,דירה בבית קומות,4,שלישית,78,"1,720,000",10% ב 4.6 שנים
1847,21.08.2016,הסתוונית 7,5036-77-27,דירה בבית קומות,4,שלישית,78,"1,560,000",10% ב 4.6 שנים
1848,28.08.2012,הסתוונית 7,5036-77-27,דירה בבית קומות,4,שלישית,78,"1,215,000",10% ב 4.6 שנים
1849,29.04.2021,ההתיישבות 45,6286-332-12,דירה בבית קומות,4,שלישית,104.60,"2,260,000",NaN
1850,29.04.2021,האחים סמילצ'נסקי 10,3926-390-1,דירה בבית קומות,4,ראשונה,86.79,"1,830,000",NaN
1851,29.04.2021,שפירא צבי הרמן 16,3928-776-6,דירה בבית קומות,4,שניה,101.37,"1,850,000",NaN
1852,29.04.2021,הצופים 16,3939-434-5,דירה בבית קומות,4,שניה,105,"2,150,000",NaN
1853,29.04.2021,הגלים 4,6823-184-59,דירה בבית קומות,4,שישית,98.30,"2,040,000",NaN
1854,29.04.2021,הפרח 42,4242-178-1,קוטג' דו משפחתי,4,---------,90,"2,225,000",NaN
1855,28.04.2021,וייז סטפן 18,3929-477-1,דירה בבית קומות,4,ראשונה,79.08,"1,550,000",98% ב 11.9 שנים
1856,03.05.2009,וייז סטפן 18,3929-477-1,דירה בבית קומות,4,ראשונה,79.08,"780,000",98% ב 11.9 שנים
1857,11.03.2001,וייז סטפן 18,3929-477-1,דירה בבית קומות,4,ראשונה,79.08,"536,000",98% ב 11.9 שנים
1858,28.04.2021,גבעתי 6,3930-615-4,דירה בבית קומות,4,שניה,84.70,"1,850,000",34% ב 7.5 שנים
1859,10.09.2013,גבעתי 6,3930-615-4,דירה בבית קומות,4,שניה,84.70,"1,375,000",34% ב 7.5 שנים
1860,24.12.2001,גבעתי 6,3930-615-4,דירה בבית קומות,4,שניה,84.70,"650,000",34% ב 7.5 שנים
1861,28.04.2021,התורמוס 3,5036-177-21,דירה בבית קומות,4,שלישית,86.96,"1,660,000",16% ב 4 שנים
1862,26.03.2017,התורמוס 3,5036-177-21,דירה בבית קומות,4,שלישית,86.96,"1,420,000",16% ב 4 שנים
1863,28.04.2021,אברבנאל 18,3930-393-29,דירה בבית קומות,4,שמינית,98.10,"1,770,000",NaN
1864,28.04.2021,שמריהו לוין 19,3928-277-8,דירה בבית קומות,4,שלישית,88.12,"800,000",NaN
1865,27.04.2021,מרגולין 10,3929-297-3,דירה בבית קומות,4,שניה,92.30,"1,650,000",147% ב 18.8 שנים
1866,25.06.2002,מרגולין 10,3929-297-3,דירה בבית קומות,4,שניה,92.30,"668,000",147% ב 18.8 שנים
1867,27.04.2021,NaN,3946-329-53,דירה בבית קומות,4,חמישית,78,"1,650,000",NaN
1868,27.04.2021,בית לחם 9,3930-113-7,דירה בבית קומות,4,שניה,75.39,"1,430,000",NaN
1869,26.04.2021,דוד הראובני 7,3931-63-2,דירה בבית קומות,4,ראשונה,83.39,"1,520,000",1% ב 3.6 שנים
1870,27.08.2017,דוד הראובני 7,3931-63-2,דירה בבית קומות,4,ראשונה,83.39,"1,500,000",1% ב 3.6 שנים
1871,29.09.2016,דוד הראובני 7,3931-63-2,דירה בבית קומות,4,ראשונה,83.39,"1,520,000",1% ב 3.6 שנים
1872,26.04.2021,פרנק צבי 23,3939-147-2,דירה בבית קומות,4,ראשונה,81.19,"1,490,000",NaN
1873,25.04.2021,"ריב""ל 8",5114-37-119,דירה בבית קומות,4,שמינית,96.60,"1,900,000",106% ב 17.4 שנים
1874,16.11.2003,"ריב""ל 8",5114-37-119,דירה בבית קומות,4,שמינית,96.60,"920,000",106% ב 17.4 שנים
1875,11.05.1999,"ריב""ל 8",5114-37-119,דירה בבית קומות,4,שמינית,96.60,"810,000",106% ב 17.4 שנים
1876,25.04.2021,הזמורה 15,5039-39-13,דירה בבית קומות,4,רביעית,99.30,"2,230,000",3% ב 3.5 שנים
1877,10.09.2017,הזמורה 15,5039-39-13,דירה בבית קומות,4,רביעית,99.30,"2,150,000",3% ב 3.5 שנים
1878,02.10.2002,הזמורה 15,5039-39-13,דירה בבית קומות,4,רביעית,99.30,"1,005,000",3% ב 3.5 שנים
1879,12.12.2001,הזמורה 15,5039-39-13,דירה בבית קומות,4,רביעית,99.30,"886,000",3% ב 3.5 שנים
1880,25.04.2021,האבות 13,3930-557-5,דירה בבית קומות,4,רביעית וחמישית,79.81,"775,000",-10% ב 13.6 שנים
1881,05.08.2007,האבות 13,3930-557-5,דירה בבית קומות,4,רביעית וחמישית,79.81,"862,000",-10% ב 13.6 שנים
1882,25.04.2021,NaN,3930-229-2,דירה בבית קומות,4,ראשונה,80.23,"1,530,000",2% ב 1.5 שנים
1883,24.10.2019,NaN,3930-229-2,דירה בבית קומות,4,ראשונה,80.23,"1,490,000",2% ב 1.5 שנים
1884,01.08.2013,NaN,3930-229-2,דירה בבית קומות,4,ראשונה,80.23,"1,080,000",2% ב 1.5 שנים
1885,19.09.2007,NaN,3930-229-2,דירה בבית קומות,4,ראשונה,80.23,"669,000",2% ב 1.5 שנים
1886,25.04.2021,האורגן 4,5182-4-31,דירה בבית קומות,4,שניה,93,"2,220,000",85% ב 12 שנים
1887,19.03.2009,האורגן 4,5182-4-31,דירה בבית קומות,4,שניה,93,"1,199,000",85% ב 12 שנים
1888,25.04.2021,סנש חנה 13,7281-54-19,דירה בבית קומות,4,רביעית,80,"1,575,000",NaN
1889,25.04.2021,וולפסון 45,3926-1272-31,דירה בבית קומות,4,חמישית,106.81,"1,610,000",NaN
1890,25.04.2021,רוטשילד 109,3926-129-8,דירה בבית קומות,4,שלישית,92.33,"643,000",NaN
1891,25.04.2021,NaN,3629-323-56,דירה בבית קומות,4,שלישית,91,"2,015,000",NaN
1892,23.04.2021,גולדה מאיר 11,3946-328-17,דירה בבית קומות,4,חמישית,100.92,"2,500,000",140% ב 13.9 שנים
1893,16.05.2007,גולדה מאיר 11,3946-328-17,דירה בבית קומות,4,חמישית,100.92,"1,038,000",140% ב 13.9 שנים
1894,23.04.2021,"רש""י 30",3930-178-2,דירה בבית קומות,4,ראשונה,84.26,"1,600,000",NaN
1895,22.04.2021,הדגל העברי 3,3945-640-7,דירה בבית קומות,4,שניה,69,"1,790,000",37% ב 4 שנים
1896,01.03.2017,הדגל העברי 3,3945-640-7,דירה בבית קומות,4,שניה,69,"1,300,000",37% ב 4 שנים
1897,10.08.2003,הדגל העברי 3,3945-640-7,דירה בבית קומות,4,שניה,69,"549,000",37% ב 4 שנים
1898,10.06.2001,הדגל העברי 3,3945-640-7,דירה בבית קומות,4,שניה,69,"539,000",37% ב 4 שנים
1899,21.04.2021,הצופים 2,3939-441-13,דירה בבית קומות,4,רביעית,93.40,"2,040,000",98% ב 12.9 שנים
1900,29.05.2008,הצופים 2,3939-441-13,דירה בבית קומות,4,רביעית,93.40,"1,030,000",98% ב 12.9 שנים
1901,28.11.2001,הצופים 2,3939-441-13,דירה בבית קומות,4,רביעית,93.40,"723,000",98% ב 12.9 שנים
1902,21.04.2021,טיומקין 6,3925-275-18,דירה בבית קומות,4,קומה ‎0‏,94,"1,850,000",-27% ב 0.5 שנים
1903,18.10.2020,טיומקין 6,3925-275-18,דירה בבית קומות,4,קומה ‎0‏,94,"1,275,000",-27% ב 0.5 שנים
1904,21.04.2021,"אז""ר 14",3934-205-4,דירה בבית קומות,4,שניה,93.71,"1,715,000",NaN
1905,21.04.2021,"ריב""ל 8",5114-37-129,דירה בבית קומות,4,עשירית,94.70,"2,150,000",NaN
1906,21.04.2021,הגיתית 3,5183-81-39,דירה בבית קומות,4,רביעית,85,"1,920,000",NaN
1907,20.04.2021,המיסדים 4,3933-241-14,דירה בבית קומות,4,ראשונה,84.70,"1,770,000",14% ב 2 שנים
1908,17.04.2019,המיסדים 4,3933-241-14,דירה בבית קומות,4,ראשונה,84.70,"1,540,000",14% ב 2 שנים
1909,14.08.2012,המיסדים 4,3933-241-14,דירה בבית קומות,4,ראשונה,84.70,"980,000",14% ב 2 שנים
1910,20.04.2021,החלמונית 26,5036-79-81,דירה בבית קומות,4,חמישית,98.15,"1,818,000",29% ב 5.9 שנים
1911,14.05.2015,החלמונית 26,5036-79-81,דירה בבית קומות,4,חמישית,98.15,"1,400,000",29% ב 5.9 שנים
1912,20.04.2021,טיומקין 6,3925-275-17,NaN,4,NaN,95,"1,850,000",NaN
1913,20.04.2021,ברנשטיין 31,6287-219-31,דירה בבית קומות,4,שמינית,106.20,"1,977,000",NaN
1914,19.04.2021,אביעזר 10,6286-148-54,דירה בבית קומות,4,שניה,91.44,"1,670,000",198% ב 20.7 שנים
1915,19.07.2000,אביעזר 10,6286-148-54,דירה בבית קומות,4,שניה,91.44,"560,000",198% ב 20.7 שנים
1916,19.04.2021,האחים סולימן 12,3930-553-11,דירה בבית קומות,4,שלישית,93.30,"241,000",NaN
1917,16.12.2007,האחים סולימן 12,3930-553-11,דירה בבית קומות,4,שלישית,93.30,"965,000",NaN
1918,19.04.2021,קארו יוסף 7,3930-288-4,דירה בבית קומות,4,שניה,85.80,"1,650,000",33% ב 6.7 שנים
1919,18.07.2014,קארו יוסף 7,3930-288-4,דירה בבית קומות,4,שניה,85.80,"1,240,000",33% ב 6.7 שנים
1920,21.08.2008,קארו יוסף 7,3930-288-4,דירה בבית קומות,4,שניה,85.80,"610,000",33% ב 6.7 שנים
1921,19.04.2021,מבצע קדש 20,3945-526-10,דירה בבית קומות,4,שלישית,77.73,"1,000,000",NaN
1922,18.04.2021,תורה ועבודה 11,7281-43-15,דירה בבית קומות,4,שניה,90,"1,450,000",228% ב 19.6 שנים
1923,26.08.2001,תורה ועבודה 11,7281-43-15,דירה בבית קומות,4,שניה,90,"441,000",228% ב 19.6 שנים
1924,18.04.2021,האחים סמילצ'נסקי 35,3926-773-9,דירה בבית קומות,4,שניה,84.85,"1,750,000",78% ב 10.8 שנים
1925,02.06.2010,האחים סמילצ'נסקי 35,3926-773-9,דירה בבית קומות,4,שניה,84.85,"980,000",78% ב 10.8 שנים
1926,18.04.2021,השייטת 2,2704-55-636,דירה בבית קומות,4,שמונה עשרה,105,"4,650,000",2% ב 5 שנים
1927,14.04.2016,השייטת 2,2704-55-636,דירה בבית קומות,4,שמונה עשרה,105,"4,530,000",2% ב 5 שנים
1928,27.08.2013,השייטת 2,2704-55-636,דירה בבית קומות,4,שמונה עשרה,105,"2,010,672",2% ב 5 שנים
1929,22.05.2012,השייטת 2,2704-55-636,דירה בבית קומות,4,שמונה עשרה,105,"3,084,000",2% ב 5 שנים
1930,18.04.2021,בית יוסף 8,3930-699-2,דירה בבית קומות,4,שישית,95,"1,880,000",NaN
1931,18.04.2021,עולי הגרדום 59,3926-1290-4,דירה בבית קומות,4,שניה,106.25,"2,280,000",NaN
1932,18.04.2021,השריג 21,5039-40-22,דירה בבית קומות,4,רביעית,106.70,"2,120,000",NaN
1933,18.04.2021,אלירז שלמה 7,3930-131-496,דירה בבית קומות,4,שניה,109,"2,155,000",NaN
1934,16.04.2021,מעגל השלום 11,5096-5-37,דירה בבית קומות,4,עשירית,95,"2,500,000",38% ב 9.1 שנים
1935,07.02.2012,מעגל השלום 11,5096-5-37,דירה בבית קומות,4,עשירית,95,"1,800,000",38% ב 9.1 שנים
1936,18.01.2011,מעגל השלום 11,5096-5-37,דירה בבית קומות,4,עשירית,95,"1,600,000",38% ב 9.1 שנים
1937,10.09.2000,מעגל השלום 11,5096-5-37,דירה בבית קומות,4,עשירית,95,"1,373,000",38% ב 9.1 שנים
1938,01.06.2000,מעגל השלום 11,5096-5-37,דירה בבית קומות,4,עשירית,95,"1,424,000",38% ב 9.1 שנים
1939,16.04.2021,הרבי מלובביץ 3,5116-19-7,דירה בבית קומות,4,שניה,85.38,"1,970,000",57% ב 11 שנים
1940,03.03.2010,הרבי מלובביץ 3,5116-19-7,דירה בבית קומות,4,שניה,85.38,"1,250,000",57% ב 11 שנים
1941,14.04.2021,הגלים 10,6823-181-15,דירה בבית קומות,4,רביעית,76.51,"1,670,000",33% ב 8.1 שנים
1942,17.02.2013,הגלים 10,6823-181-15,דירה בבית קומות,4,רביעית,76.51,"1,250,000",33% ב 8.1 שנים
1943,03.01.2008,הגלים 10,6823-181-15,דירה בבית קומות,4,רביעית,76.51,"765,000",33% ב 8.1 שנים
1944,14.04.2021,הנחשול 46,5384-47-28,דירה בבית קומות,4,שביעית,92.09,"2,035,000",NaN
1945,13.04.2021,שדה נחום 9,5387-50-6,דירה בבית קומות,4,שניה,85,"2,300,000",58% ב 7.5 שנים
1946,15.10.2013,שדה נחום 9,5387-50-6,דירה בבית קומות,4,שניה,85,"1,450,000",58% ב 7.5 שנים
1947,11.08.1999,שדה נחום 9,5387-50-6,דירה בבית קומות,4,שניה,85,"818,000",58% ב 7.5 שנים
1948,13.04.2021,כצנלסון 10,3945-207-11,דירה בבית קומות,4,שלישית,79,"1,672,000",11% ב 11.3 שנים
1949,27.12.2009,כצנלסון 10,3945-207-11,דירה בבית קומות,4,שלישית,79,"1,500,000",11% ב 11.3 שנים
1950,20.07.2000,כצנלסון 10,3945-207-11,דירה בבית קומות,4,שלישית,79,"562,000",11% ב 11.3 שנים
1951,13.04.2021,הדגל העברי 16,3945-868-20,דירה בבית קומות,4,שביעית,98.13,"2,290,000",NaN
1952,13.04.2021,מצדה 8,4241-213-1,קוטג' דו משפחתי,4,ראשונה,95,"1,800,000",NaN
1953,13.04.2021,דרור 26,3929-410-3,דירה בבית קומות,4,ראשונה,94.21,"1,550,000",NaN
1954,13.04.2021,NaN,3946-329-51,דירה בבית קומות,4,שביעית,92,"2,000,000",NaN
1955,12.04.2021,הלוי יוסף 3,3929-625-7,דירה בבית קומות,4,רביעית,126.48,"990,000",61% ב 18.8 שנים
1956,25.06.2002,הלוי יוסף 3,3929-625-7,דירה בבית קומות,4,רביעית,126.48,"614,000",61% ב 18.8 שנים
1957,12.04.2021,הדוגית 70,6823-185-1,דירה בבית קומות,4,ראשונה,96,"1,890,000",150% ב 15.5 שנים
1958,22.09.2005,הדוגית 70,6823-185-1,דירה בבית קומות,4,ראשונה,96,"754,000",150% ב 15.5 שנים
1959,12.04.2021,גולדה מאיר 7,3946-330-55,דירה בבית קומות,4,ארבע עשרה,99.40,"2,500,000",100% ב 13.3 שנים
1960,31.12.2007,גולדה מאיר 7,3946-330-55,דירה בבית קומות,4,ארבע עשרה,99.40,"1,249,000",100% ב 13.3 שנים
1961,12.04.2021,עולי הגרדום 64,3926-1242-7,דירה בבית קומות,4,רביעית,91.13,"2,440,000",103% ב 8.7 שנים
1962,31.07.2012,עולי הגרדום 64,3926-1242-7,דירה בבית קומות,4,רביעית,91.13,"1,200,000",103% ב 8.7 שנים
1963,12.04.2021,הירדן 10,3923-493-2,דירה בבית קומות,4,ראשונה,88.88,"1,755,000",NaN
1964,12.04.2021,הדוגית 70,6823-185-10,דירה בבית קומות,4,שלישית,95,"2,045,000",NaN
1965,12.04.2021,NaN,3946-329-47,דירה בבית קומות,4,שישית,78,"1,650,000",NaN
1966,12.04.2021,NaN,3946-329-49,דירה בבית קומות,4,חמש עשרה,92,"2,125,000",NaN
1967,12.04.2021,NaN,3629-323-55,דירה בבית קומות,4,שמונה עשרה,110,"2,401,000",NaN
1968,12.04.2021,NaN,3946-329-48,דירה בבית קומות,4,ארבע עשרה,92,"2,100,000",NaN
1969,12.04.2021,האיריס 22,5036-93-5,דירה בבית קומות,4,שניה,88.45,"1,765,000",NaN
1970,11.04.2021,החרצית 3,5036-34-25,דירה בבית קומות,4,חמישית,89,"1,870,000",168% ב 13.6 שנים
1971,21.08.2007,החרצית 3,5036-34-25,דירה בבית קומות,4,חמישית,89,"697,000",168% ב 13.6 שנים
1972,11.04.2021,פופל מרדכי 12,3939-285-27,דירה בבית קומות,4,שביעית,88,"1,670,000",34% ב 6.8 שנים
