,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
1336,09.03.2021,עמנואלה בן יעקב 13,4247-605-14,דירה בבית קומות,6,קומה ‎5‏,170,"4,580,000",NaN
1337,08.03.2021,NaN,3629-321-68,דירה,6,NaN,134,"1,953,201",NaN
1338,08.03.2021,NaN,3629-321-67,דירה בבית קומות,5,שלישית,134,"1,944,000",NaN
1339,07.03.2021,שמעוני 4,3945-582-4,דירת גג,5,ראשונה,169,"2,700,000",28% ב 5.6 שנים
1340,30.07.2015,שמעוני 4,3945-582-4,דירת גג,5,ראשונה,169,"2,100,000",28% ב 5.6 שנים
1341,07.03.2021, ,3945-95-8,דירה בבית קומות,6,שישית,125,"3,500,000",NaN
1342,07.03.2021,הערמון 18,4243-480-2,קוטג' דו משפחתי,5,קרקע ראשונה ושניה,167.62,"3,750,000",NaN
1343,04.03.2021,הסיגלית 1,5036-116-45,דירה בבית קומות,5,שביעית,116.88,"2,190,000",43% ב 8.5 שנים
1344,10.09.2012,הסיגלית 1,5036-116-45,דירה בבית קומות,5,שביעית,116.88,"1,530,000",43% ב 8.5 שנים
1345,15.05.2000,הסיגלית 1,5036-116-45,דירה בבית קומות,5,שביעית,116.88,"909,000",43% ב 8.5 שנים
1346,04.03.2021,NaN,3629-324-201,דירה בבית קומות,6,שבע עשרה,151,"3,445,000",NaN
1347,04.03.2021,NaN,3935-92-19,דירה בבית קומות,5,שביעית,122,"2,845,000",NaN
1348,04.03.2021,NaN,7373-40-1,קוטג' דו משפחתי,6,ראשונה,300,"4,650,000",NaN
1349,03.03.2021,האלוף דוד 13,3946-411-101,דירה בבית קומות,5,קומה ‎1‏,126.10,"2,490,000",29% ב 9.7 שנים
1350,01.06.2011,האלוף דוד 13,3946-411-101,דירה בבית קומות,5,קומה ‎1‏,126.10,"1,924,000",29% ב 9.7 שנים
1351,03.03.2021,אלקבץ 5,5114-40-83,דירה בבית קומות,5,עשירית,120.40,"2,850,000",59% ב 6 שנים
1352,04.03.2015,אלקבץ 5,5114-40-83,דירה בבית קומות,5,עשירית,120.40,"1,785,000",59% ב 6 שנים
1353,03.03.2021,חטיבת קריתי 1,3930-352-3,קוטג' דו משפחתי,6,"קרקע, ראשונה ושניה",176.15,"2,300,000",-8% ב 1.5 שנים
1354,17.09.2019,חטיבת קריתי 1,3930-352-3,קוטג' דו משפחתי,6,"קרקע, ראשונה ושניה",176.15,"2,500,000",-8% ב 1.5 שנים
1355,03.03.2021,NaN,3629-321-65,דירה בבית קומות,5,אחת עשרה,114,"2,625,895",NaN
1356,03.03.2021,NaN,4246-285-138,דירת גג (פנטהאוז),6,NaN,154,"3,500,000",NaN
1357,03.03.2021,NaN,4246-285-137,דירה בבית קומות,6,שמינית,154,"3,505,000",NaN
1358,03.03.2021,כתריאל 10,6286-399-77,דירה בבית קומות,5,"שישית, שביעית",172,"1,775,000",NaN
1359,03.03.2021,עזרה ובצרון 5,7282-202-1,קוטג' דו משפחתי,6,ראשונה,186,"2,900,000",NaN
1360,03.03.2021,NaN,3629-321-66,דירה,5,NaN,114,"2,625,895",NaN
1361,03.03.2021,טופורובסקי 4,3936-111-3,דירה בבית קומות,6,שניה,139.21,"2,235,000",NaN
1362,03.03.2021,הצבר 22,4243-441-2,קוטג' דו משפחתי,6,קרקע וראשונה,165.30,"3,600,000",NaN
1363,03.03.2021,NaN,3629-323-50,דירה בבית קומות,5,שלישית,127,"2,788,000",NaN
1364,02.03.2021,חיל החימוש 20,2717-6-6,דירה בבית קומות,5,שניה,132.57,"2,320,000",22% ב 8.4 שנים
1365,11.10.2012,חיל החימוש 20,2717-6-6,דירה בבית קומות,5,שניה,132.57,"1,900,000",22% ב 8.4 שנים
1366,03.07.2001,חיל החימוש 20,2717-6-6,דירה בבית קומות,5,שניה,132.57,"814,000",22% ב 8.4 שנים
1367,02.03.2021,קפלנסקי 7,3926-731-8,דירה בבית קומות,5,שלישית +רביעית,105.91,"2,165,000",25% ב 6.2 שנים
1368,16.12.2014,קפלנסקי 7,3926-731-8,דירה בבית קומות,5,שלישית +רביעית,105.91,"1,730,000",25% ב 6.2 שנים
1369,08.07.2010,קפלנסקי 7,3926-731-8,דירה בבית קומות,5,שלישית +רביעית,105.91,"1,360,000",25% ב 6.2 שנים
1370,02.03.2021,גולדה מאיר 11,3946-328-63,דירה בבית קומות,5,תשע עשרה,125.04,"2,820,000",NaN
1371,02.03.2021,ז'בוטינסקי 7,3926-876-24,דירה,5,קומה ‎6‏,124,"2,200,000",NaN
1372,02.03.2021,NaN,3925-738-149,דירה בבית קומות,6,שלוש עשרה,180,"3,148,000",NaN
1373,02.03.2021,יודילוביץ' 4,3925-92-4,קוטג' דו משפחתי,6,ראשונה,224,"3,370,000",NaN
1374,01.03.2021,חיל החימוש 18,2717-3-30,דירה בבית קומות,5,שישית,114.53,"2,085,000",224% ב 21 שנים
1375,28.03.2000,חיל החימוש 18,2717-3-30,דירה בבית קומות,5,שישית,114.53,"642,000",224% ב 21 שנים
1376,01.03.2021,הרותם 3,5036-32-46,דירה בבית קומות,5,ראשונה,120,"1,850,000",NaN
1377,01.03.2021,האוכמנית 20,4243-415-2,קוטג' דו משפחתי,6,קרקע ראשונה ושניה,165.30,"3,500,000",NaN
1378,01.03.2021,NaN,3629-323-49,דירה בבית קומות,5,עשרים ואחת,127,"3,100,000",NaN
1379,01.03.2021,NaN,3629-323-110,דירה בבית קומות,5,עשרים ושבע,167,"4,674,000",NaN
1380,28.02.2021,גולדה מאיר 11,3946-328-54,דירה בבית קומות,5,שש עשרה,123.31,"2,950,000",15% ב 5.1 שנים
1381,22.12.2015,גולדה מאיר 11,3946-328-54,דירה בבית קומות,5,שש עשרה,123.31,"2,565,000",15% ב 5.1 שנים
1382,05.11.2009,גולדה מאיר 11,3946-328-54,דירה בבית קומות,5,שש עשרה,123.31,"2,020,000",15% ב 5.1 שנים
1383,28.02.2021,נירים 3,6286-392-24,קוטג' דו משפחתי,5,שביעית,155.30,"3,850,000",51% ב 8 שנים
1384,09.01.2013,נירים 3,6286-392-24,קוטג' דו משפחתי,5,שביעית,155.30,"2,543,000",51% ב 8 שנים
1385,28.02.2021,כפר חיטים 17,5388-15-1,דירה בבית קומות,5,קרקע וראשונה,132.40,"3,350,000",30% ב 1.9 שנים
1386,19.03.2019,כפר חיטים 17,5388-15-1,דירה בבית קומות,5,קרקע וראשונה,132.40,"2,575,000",30% ב 1.9 שנים
1387,28.02.2021,האבות 6,3930-697-12,דירה בבית קומות,6,תשיעית,152,"3,420,000",NaN
1388,28.02.2021,NaN,3629-321-63,דירה,6,NaN,134,"2,010,364",NaN
1389,28.02.2021,אלירז שלמה 1,3930-131-473,דירה,5,NaN,171,"3,700,000",NaN
1390,28.02.2021,NaN,3629-321-142,דירה בבית קומות,5,שביעית,134,"2,001,000",NaN
1391,28.02.2021,NaN,3629-321-142,דירה בבית קומות,5,שביעית,134,"2,001,000",NaN
1392,28.02.2021,אלירז שלמה 1,3930-131-472,דירה,5,NaN,118,"2,340,000",NaN
1393,28.02.2021,NaN,4246-285-136,דירה,5,NaN,130,"2,745,000",NaN
1394,28.02.2021,NaN,3629-321-64,דירה,6,NaN,134,"2,110,815",NaN
1395,28.02.2021,האבות 6,3930-697-4,דירה,6,NaN,152,"3,415,000",NaN
1396,28.02.2021,NaN,4246-285-135,דירה בבית קומות,5,שביעית,130,"2,750,000",NaN
1397,26.02.2021,אלירז שלמה 3,3930-131-471,דירה בבית קומות,5,עשירית,120,"2,520,000",NaN
1398,26.02.2021,קצרין 73,5435-110-1,קוטג' דו משפחתי,7,ראשונה,217,"4,630,000",NaN
1399,25.02.2021,גשר 3,5387-21-31,דירה בבית קומות,5,שמינית,111.49,"2,475,000",7% ב 1.6 שנים
1400,04.06.2019,גשר 3,5387-21-31,דירה בבית קומות,5,שמינית,111.49,"2,300,000",7% ב 1.6 שנים
1401,19.10.2001,גשר 3,5387-21-31,דירה בבית קומות,5,שמינית,111.49,"984,000",7% ב 1.6 שנים
1402,25.02.2021,חומה ומגדל 21,5389-91-61,דירה בבית קומות,6,שישית,152.60,"3,070,000",40% ב 8.5 שנים
1403,16.07.2012,חומה ומגדל 21,5389-91-61,דירה בבית קומות,6,שישית,152.60,"2,192,000",40% ב 8.5 שנים
1404,25.02.2021,NaN,3629-321-62,דירה,6,NaN,134,"2,053,443",NaN
1405,25.02.2021,רובינא חנה 57,3927-281-2,קוטג' דו משפחתי,7,ראשונה,260,"4,800,000",NaN
1406,25.02.2021,יהודה 3,3932-325-5,דירה בבית קומות,5,ראשונה,129,"2,405,000",NaN
1407,25.02.2021,NaN,3629-321-144,דירה בבית קומות,5,תשיעית,134,"2,044,000",NaN
1408,24.02.2021,סמילנסקי 14,3936-6-3,דירה בבית קומות,5,ראשונה,112.98,"2,300,000",25% ב 5.9 שנים
1409,24.03.2015,סמילנסקי 14,3936-6-3,דירה בבית קומות,5,ראשונה,112.98,"1,835,000",25% ב 5.9 שנים
1410,24.02.2021,הדיונון 10,6824-163-1,קוטג' דו משפחתי,6,ראשונה,212,"3,690,000",NaN
1411,24.02.2021,NaN,3629-321-145,דירה בבית קומות,5,שלוש עשרה,134,"2,127,000",NaN
1412,24.02.2021,NaN,3629-321-61,דירה,6,NaN,134,"2,136,713",NaN
1413,23.02.2021,חיל האויר 3,2717-35-56,דירה בבית קומות,5,חמש עשרה,114.45,"2,800,000",23% ב 6.6 שנים
1414,10.06.2014,חיל האויר 3,2717-35-56,דירה בבית קומות,5,חמש עשרה,114.45,"2,260,000",23% ב 6.6 שנים
1415,16.01.2008,חיל האויר 3,2717-35-56,דירה בבית קומות,5,חמש עשרה,114.45,"1,323,000",23% ב 6.6 שנים
1416,23.02.2021,אברבנאל 10,3930-412-50,דירה בבית קומות,5,חמישית,120.14,"2,200,000",81% ב 11.4 שנים
1417,07.09.2009,אברבנאל 10,3930-412-50,דירה בבית קומות,5,חמישית,120.14,"1,210,000",81% ב 11.4 שנים
1418,23.02.2021,עין דור 2,6286-316-43,דירה בבית קומות,5,שביעית,140,"1,425,000",NaN
1419,23.02.2021,"רמב""ם 15",3930-37-4,דירה בבית קומות,5,שניה,114,"2,170,000",NaN
1420,23.02.2021,העסיס 25,5038-10-14,דירת גן,5,קרקע וראשונה,121.70,"2,670,000",NaN
1421,22.02.2021,ירושלים 16,3936-75-2,דירה בבית קומות,5,שניה,111,"2,030,000",147% ב 18.5 שנים
1422,28.08.2002,ירושלים 16,3936-75-2,דירה בבית קומות,5,שניה,111,"821,000",147% ב 18.5 שנים
1423,09.07.2000,ירושלים 16,3936-75-2,דירה בבית קומות,5,שניה,111,"777,000",147% ב 18.5 שנים
1424,22.02.2021,עין דור 1,6286-312-16,דירה בבית קומות,5,שישית,140.50,"2,680,000",62% ב 9.9 שנים
1425,21.03.2011,עין דור 1,6286-312-16,דירה בבית קומות,5,שישית,140.50,"1,654,000",62% ב 9.9 שנים
1426,21.02.2021,ויצמן 4,3928-905-15,דירה,5,NaN,122,"2,640,000",NaN
1427,18.02.2021,מעגל השלום 1,5096-7-45,דירה בבית קומות,5,שתים עשרה,111,"3,025,000",61% ב 18.2 שנים
1428,19.11.2002,מעגל השלום 1,5096-7-45,דירה בבית קומות,5,שתים עשרה,111,"1,878,000",61% ב 18.2 שנים
1429,18.02.2021,תנועות הנוער 6,3939-539-21,דירה בבית קומות,5,שישית,114.28,"2,550,000",2% ב 2 שנים
1430,29.01.2019,תנועות הנוער 6,3939-539-21,דירה בבית קומות,5,שישית,114.28,"2,500,000",2% ב 2 שנים
1431,20.03.2008,תנועות הנוער 6,3939-539-21,דירה בבית קומות,5,שישית,114.28,"1,295,000",2% ב 2 שנים
1432,18.02.2021,גרוסמן חייקה 17,3927-226-2,קוטג' דו משפחתי,6,ראשונה,370,"5,150,000",NaN
1433,18.02.2021,הגת 6,5039-22-18,דירה בבית קומות,5,ראשונה,116,"2,200,000",NaN
1434,18.02.2021,אלירז שלמה 1,3930-131-497,דירה בבית קומות,5,עשרים וארבע,183,"3,100,000",NaN
1435,17.02.2021,השומר 16,3930-572-79,דירה בבית קומות,5,תשיעית ועשירית,182.09,"2,800,000",222% ב 22.5 שנים
1436,03.08.1998,השומר 16,3930-572-79,דירה בבית קומות,5,תשיעית ועשירית,182.09,"868,000",222% ב 22.5 שנים
1437,17.02.2021,הקוקיה 44,6287-221-28,דירה בבית קומות,5,שביעית,127.10,"2,480,000",143% ב 16.7 שנים
1438,23.05.2004,הקוקיה 44,6287-221-28,דירה בבית קומות,5,שביעית,127.10,"1,018,000",143% ב 16.7 שנים
1439,17.02.2021,אנילביץ 53,7281-56-19,דירה בבית קומות,5,רביעית,105,"1,830,000",78% ב 5.2 שנים
1440,26.11.2015,אנילביץ 53,7281-56-19,דירה בבית קומות,5,רביעית,105,"1,025,000",78% ב 5.2 שנים
1441,17.02.2021,NaN,3629-321-60,דירה,6,שמונה עשרה,151,"3,705,895",NaN
1442,17.02.2021,קרל נטר 8,3928-55-5,דירה בבית קומות,5,שלישית,114,"1,840,000",NaN
1443,17.02.2021,השומר 16,3930-572-58,דירה בבית קומות,5,שניה,121.38,"2,100,000",NaN
1444,17.02.2021,עולי הגרדום 52,3926-445-5,דירה בבית קומות,5,רביעית,138,"2,450,000",NaN
1445,17.02.2021,טרכטנברג 3,3928-681-15,דירת גג,6,שביעית,149,"2,500,000",NaN
1446,17.02.2021,דוד הראובני 14,3930-417-3,דירה בבית קומות,5,ראשונה,113.35,"1,747,000",NaN
1447,17.02.2021,NaN,3629-322-206,דירה,6,NaN,152,"3,820,000",NaN
1448,17.02.2021,NaN,3629-322-205,דירה בבית קומות,6,שמונה עשרה,151,"3,820,000",NaN
1449,16.02.2021,הרב נריה 4,5116-24-59,דירה בבית קומות,5,חמישית,121.71,"2,460,000",119% ב 13.9 שנים
1450,20.03.2007,הרב נריה 4,5116-24-59,דירה בבית קומות,5,חמישית,121.71,"1,120,000",119% ב 13.9 שנים
1451,12.02.2002,הרב נריה 4,5116-24-59,דירה בבית קומות,5,חמישית,121.71,"1,233,000",119% ב 13.9 שנים
1452,16.02.2021,קרן קימת 16,3928-484-11,דירה בבית קומות,5,חמישית,117.70,"2,240,000",NaN
1453,16.02.2021,עין גב 2,5389-21-6,דירת גן,5,מרתף + קרקע,166.40,"3,000,000",NaN
1454,16.02.2021,"ריב""ל 14",5114-36-131,דירה בבית קומות,5,עשירית,100.20,"2,350,000",NaN
1455,15.02.2021,ברנשטיין 29,6287-219-46,דירה בבית קומות,5,שלישית,125.20,"1,965,000",117% ב 16 שנים
1456,13.01.2005,ברנשטיין 29,6287-219-46,דירה בבית קומות,5,שלישית,125.20,"905,000",117% ב 16 שנים
1457,15.02.2021,רפידים 18,5386-89-1,קוטג' דו משפחתי,7,קרקע וראשונה,167,"3,850,000",NaN
1458,15.02.2021,שמריהו לוין 15,3928-670-8,דירה בבית קומות,5,רביעית,109.72,"1,985,000",NaN
1459,15.02.2021,NaN,3925-738-164,דירה בבית קומות,5,ראשונה,176,"2,708,000",NaN
1460,14.02.2021,רגוניס יהודה 22,3929-966-7,דירה בבית קומות,5,"שניה, שלישית",122.20,"2,585,000",40% ב 5.8 שנים
1461,26.04.2015,רגוניס יהודה 22,3929-966-7,דירה בבית קומות,5,"שניה, שלישית",122.20,"1,836,000",40% ב 5.8 שנים
1462,14.02.2021,NaN,3925-747-62,דירה,5,NaN,128,"418,285",NaN
1463,14.02.2021,NaN,3925-747-61,דירה בבית קומות,5,ראשונה,128,"2,495,000",NaN
1464,14.02.2021,NaN,4241-440-1,קוטג' חד משפחתי,7,ראשונה,336,"4,610,000",NaN
1465,14.02.2021,NaN,3925-738-165,דירה בבית קומות,5,שש עשרה,166,"2,960,000",NaN
1466,14.02.2021, ,3945-96-6,דירה בבית קומות,5,שלישית,132,"3,300,000",NaN
1467,14.02.2021,התבור 31,3923-391-1,דירה בבית קומות,7,ראשונה,306,"4,300,000",NaN
1468,14.02.2021,הרצל 101,3925-786-1,דירה בבית קומות,5,שלישית,120,"1,151,000",NaN
1469,13.02.2021,מבצע הראל 4,5383-28-2,דירה בבית קומות,5,"קרקע, ראשונה, שניה",175,"4,150,000",182% ב 17.5 שנים
1470,24.07.2003,מבצע הראל 4,5383-28-2,דירה בבית קומות,5,"קרקע, ראשונה, שניה",175,"1,470,000",182% ב 17.5 שנים
1471,11.02.2021,השריג 10,5039-38-41,דירה בבית קומות,5,רביעית,127.15,"2,490,000",38% ב 1.9 שנים
1472,19.03.2019,השריג 10,5039-38-41,דירה בבית קומות,5,רביעית,127.15,"1,800,000",38% ב 1.9 שנים
1473,18.05.2017,השריג 10,5039-38-41,דירה בבית קומות,5,רביעית,127.15,"1,736,000",38% ב 1.9 שנים
1474,19.05.1999,השריג 10,5039-38-41,דירה בבית קומות,5,רביעית,127.15,"996,000",38% ב 1.9 שנים
1475,11.02.2021,הפרדס הראשון 1,3945-835-42,דירה בבית קומות,5,עשירית,131.20,"2,670,000",116% ב 12.8 שנים
1476,15.04.2008,הפרדס הראשון 1,3945-835-42,דירה בבית קומות,5,עשירית,131.20,"1,235,000",116% ב 12.8 שנים
1477,13.02.2006,הפרדס הראשון 1,3945-835-42,דירה בבית קומות,5,עשירית,131.20,"1,194,000",116% ב 12.8 שנים
1478,11.02.2021,אבן חן 2,4746-32-135,דירה בבית קומות,5,חמש עשרה,123.21,"2,860,000",48% ב 11.5 שנים
1479,18.08.2009,אבן חן 2,4746-32-135,דירה בבית קומות,5,חמש עשרה,123.21,"1,920,000",48% ב 11.5 שנים
1480,11.02.2021,NaN,3629-321-59,דירה,6,NaN,134,"2,119,297",NaN
1481,11.02.2021,עולי הגרדום 59,3926-1290-8,דירה בבית קומות,6,רביעית וחמישית,129.33,"2,900,000",NaN
1482,11.02.2021,"רמב""ם 42",3930-632-10,דירת גג,5,רביעית וחמישית,106.08,"2,285,000",NaN
1483,11.02.2021,NaN,3629-321-58,דירה בבית קומות,5,שתים עשרה,134,"2,110,000",NaN
1484,10.02.2021, ,3927-362-51,דירה בבית קומות,7,"קומה ‎13‏, קומה ‎14‏",191.80,"4,200,000",NaN
1485,10.02.2021,NaN,3629-321-56,דירה בבית קומות,5,עשירית,134,"2,063,000",NaN
1486,10.02.2021,NaN,3629-321-57,דירה,6,NaN,134,"2,072,695",NaN
1487,10.02.2021,NaN,3936-215-38,דירה בבית קומות,5,שמינית,152,"3,555,555",NaN
1488,09.02.2021,קלישר 1,5116-52-9,דירה בבית קומות,5,שלישית ורביעית,112,"2,300,000",64% ב 18 שנים
1489,12.01.2003,קלישר 1,5116-52-9,דירה בבית קומות,5,שלישית ורביעית,112,"1,395,000",64% ב 18 שנים
1490,09.02.2021,הכינור 4,5183-7-17,דירה בבית קומות,5,רביעית,105.15,"2,500,000",57% ב 8.1 שנים
1491,09.12.2012,הכינור 4,5183-7-17,דירה בבית קומות,5,רביעית,105.15,"1,585,000",57% ב 8.1 שנים
1492,12.05.2004,הכינור 4,5183-7-17,דירה בבית קומות,5,רביעית,105.15,"1,047,000",57% ב 8.1 שנים
1493,09.02.2021,הרב גוטמן צבי 57,6288-75-18,קוטג' דו משפחתי,7,קרקע ראשונה ושניה,183.08,"2,700,000",100% ב 11.5 שנים
1494,06.07.2009,הרב גוטמן צבי 57,6288-75-18,קוטג' דו משפחתי,7,קרקע ראשונה ושניה,183.08,"1,344,000",100% ב 11.5 שנים
1495,09.02.2021,גלילי ישראל 21,3946-413-29,דירה בבית קומות,5,רביעית,134,"2,860,000",NaN
1496,09.02.2021,ארנון משה 3,5025-243-21,דירה בבית קומות,5,ראשונה,111,"2,100,000",NaN
1497,08.02.2021,פוזננסקי מנחם 21,7282-218-1,קוטג' דו משפחתי,8,ראשונה,220,"2,750,000",NaN
1498,07.02.2021,NaN,3936-215-39,דירה בבית קומות,5,רביעית,119,"2,455,000",NaN
1499,07.02.2021,הורוביץ 21,3926-1377-2,דירה,5,רביעית,120,"3,400,000",NaN
1500,05.02.2021,NaN,7375-154-41,דירה בבית קומות,5,שישית,115,"2,874,000",NaN
1501,04.02.2021,פולה בן גוריון 5,3927-364-3,דירה בבית קומות,5,ראשונה,138.54,"2,980,000",142% ב 13.1 שנים
1502,18.12.2007,פולה בן גוריון 5,3927-364-3,דירה בבית קומות,5,ראשונה,138.54,"1,230,000",142% ב 13.1 שנים
1503,04.02.2021,"חי""ש 21",3930-603-2,קוטג' דו משפחתי,5,קרקע וראשונה,198.90,"3,300,000",NaN
1504,04.02.2021,NaN,3629-324-167,דירה,6,NaN,152,"3,400,000",NaN
1505,04.02.2021,רגב מרדכי 1,6288-63-9,דירה בבית קומות,5,קרקע ראשונה ושניה,126.29,"2,865,000",NaN
1506,04.02.2021,NaN,3629-324-168,דירה,6,תשע עשרה,171,"3,950,000",NaN
1507,03.02.2021,הגדוד העברי 56,3929-820-47,דירה בבית קומות,5,תשיעית,217.30,"2,270,000",48% ב 10 שנים
1508,03.02.2011,הגדוד העברי 56,3929-820-47,דירה בבית קומות,5,תשיעית,217.30,"1,530,000",48% ב 10 שנים
1509,07.11.1999,הגדוד העברי 56,3929-820-47,דירה בבית קומות,5,תשיעית,217.30,"865,000",48% ב 10 שנים
1510,03.02.2021,גבעתי 13,3930-459-31,דירה בבית קומות,5,עשרים וחמש,118,"2,350,000",NaN
1511,03.02.2021,המגילה 24,5030-20-1,קוטג' דו משפחתי,7,ראשונה,300,"3,500,000",NaN
1512,03.02.2021,NaN,3629-322-204,דירה,5,שבע עשרה,120,"2,790,000",NaN
1513,02.02.2021,NaN,4246-288-1,דירה בבית קומות,5,עשרים ושלוש,123,"2,565,000",NaN
1514,02.02.2021,חיל ההנדסה 9,2717-2-36,דירה בבית קומות,5,ראשונה,115.90,"1,870,000",NaN
1515,02.02.2021,NaN,3946-491-10,דירה,5,שבע עשרה,121,"3,070,000",NaN
1516,01.02.2021,הרב שלינקה יצחק 6,7373-73-15,דירה בבית קומות,5,רביעית,120,"2,800,000",63% ב 10.9 שנים
1517,01.03.2010,הרב שלינקה יצחק 6,7373-73-15,דירה בבית קומות,5,רביעית,120,"1,717,777",63% ב 10.9 שנים
1518,01.02.2021, ,4246-272-57,דירה בבית קומות,5,ראשונה,132,"2,800,000",NaN
1519,01.02.2021,היער 8,3628-134-1,קוטג' חד משפחתי,5,ראשונה,218,"4,700,000",NaN
1520,01.02.2021,בלו סול 2,5097-30-1,קוטג' דו משפחתי,6,קרקע וראשונה,161.90,"3,980,000",NaN
1521,01.02.2021,הרב נריה 8,5116-25-79,דירת גג,6,עשירית +אחת עשרה,160.70,"3,120,000",NaN
1522,31.01.2021,שמעוני 6,3945-580-4,קוטג' דו משפחתי,7,ראשונה,214,"2,900,000",NaN
1523,23.02.2007,שמעוני 6,3945-580-4,קוטג' דו משפחתי,7,ראשונה,214,"645,000",NaN
1524,31.01.2021,NaN,3946-491-8,דירה,5,NaN,121,"3,180,000",NaN
1525,31.01.2021,NaN,3946-491-9,דירה בבית קומות,5,עשרים ושבע,130,"3,630,000",NaN
1526,31.01.2021,NaN,3629-323-46,דירה בבית קומות,5,חמישית,120,"2,201,000",NaN
1527,28.01.2021,הנחשול 83,5748-4-1,דירה בבית קומות,5,ראשונה,122,"2,290,000",67% ב 10.8 שנים
1528,24.03.2010,הנחשול 83,5748-4-1,דירה בבית קומות,5,ראשונה,122,"1,365,000",67% ב 10.8 שנים
1529,12.10.2009,הנחשול 83,5748-4-1,דירה בבית קומות,5,ראשונה,122,"1,845,000",67% ב 10.8 שנים
1530,28.01.2021,NaN,3629-324-166,דירה,6,NaN,173,"3,975,000",NaN
1531,28.01.2021,גבעתי 13,3930-459-32,דירה בבית קומות,5,עשרים ושש,118,"2,355,000",NaN
1532,28.01.2021,NaN,3629-324-202,דירה בבית קומות,6,עשרים ואחת,173,"3,920,000",NaN
1533,28.01.2021,הורוביץ 21,3926-1377-7,דירה בבית קומות,5,רביעית,120,"3,250,000",NaN
1534,27.01.2021,שמעוני 2,3945-584-3,קוטג' דו משפחתי,8,ראשונה,189,"3,000,000",102% ב 7 שנים
1535,01.12.2013,שמעוני 2,3945-584-3,קוטג' דו משפחתי,8,ראשונה,189,"1,480,000",102% ב 7 שנים
1536,07.06.1998,שמעוני 2,3945-584-3,קוטג' דו משפחתי,8,ראשונה,189,"949,000",102% ב 7 שנים
1537,27.01.2021,NaN,3925-738-145,דירה,6,שניה,200,"3,224,000",NaN
1538,27.01.2021,NaN,3946-491-7,דירה,5,עשרים ושמונה,130,"3,680,000",NaN
1539,27.01.2021,ויצמן 4,3928-905-13,דירה,5,שניה,122,"2,600,000",NaN
1540,27.01.2021,NaN,7375-153-21,דירה בבית קומות,5,שלישית,112,"2,800,000",NaN
1541,26.01.2021,"רמב""ם 47",3930-360-3,דירה בבית קומות,5,שניה,115.45,"1,870,000",156% ב 13.6 שנים
1542,21.05.2007,"רמב""ם 47",3930-360-3,דירה בבית קומות,5,שניה,115.45,"729,000",156% ב 13.6 שנים
1543,26.01.2021,עמנואלה בן יעקב 13,4247-605-12,דירה בבית קומות,5,קומה ‎4‏,143.28,"3,675,000",NaN
1544,07.01.2021,עמנואלה בן יעקב 13,4247-605-12,דירה בבית קומות,5,קומה ‎4‏,143.28,"3,600,000",NaN
1545,26.01.2021,NaN,3629-324-165,דירה,6,שמונה עשרה,151,"3,525,000",NaN
1546,25.01.2021,ההתיישבות 55,6286-398-1,דירת גן,5,"קרקע עליונה , קרקע תחתונה",133.73,"3,125,000",38% ב 4 שנים
1547,08.12.2016,ההתיישבות 55,6286-398-1,דירת גן,5,"קרקע עליונה , קרקע תחתונה",133.73,"2,250,000",38% ב 4 שנים
1548,28.10.2012,ההתיישבות 55,6286-398-1,דירת גן,5,"קרקע עליונה , קרקע תחתונה",133.73,"1,830,000",38% ב 4 שנים
1549,25.01.2021,NaN,7375-154-36,דירה בבית קומות,5,שמינית,136,"3,405,000",NaN
1550,24.01.2021,רגב מרדכי 3,6288-63-14,קוטג' דו משפחתי,5,קרקע ראשונה ושניה,126.29,"3,050,000",48% ב 8.7 שנים
1551,30.04.2012,רגב מרדכי 3,6288-63-14,קוטג' דו משפחתי,5,קרקע ראשונה ושניה,126.29,"2,060,000",48% ב 8.7 שנים
1552,24.01.2021,רמז 25,3926-1172-6,דירה בבית קומות,5,שניה,118.54,"2,280,000",38% ב 7.7 שנים
1553,25.04.2013,רמז 25,3926-1172-6,דירה בבית קומות,5,שניה,118.54,"1,650,000",38% ב 7.7 שנים
1554,24.01.2021,ברניצקי נתן 38,3926-621-19,דירה בבית קומות,6,חמישית,95,"3,200,000",120% ב 6 שנים
1555,23.12.2014,ברניצקי נתן 38,3926-621-19,דירה בבית קומות,6,חמישית,95,"1,450,000",120% ב 6 שנים
1556,01.12.2014,ברניצקי נתן 38,3926-621-19,דירה בבית קומות,6,חמישית,95,"1,400,000",120% ב 6 שנים
1557,18.11.2014,ברניצקי נתן 38,3926-621-19,דירה בבית קומות,6,חמישית,95,"2,370,000",120% ב 6 שנים
1558,21.08.2014,ברניצקי נתן 38,3926-621-19,דירה בבית קומות,6,חמישית,95,"1,480,000",120% ב 6 שנים
1559,20.08.2014,ברניצקי נתן 38,3926-621-19,דירה בבית קומות,6,חמישית,95,"1,480,000",120% ב 6 שנים
1560,15.07.2014,ברניצקי נתן 38,3926-621-19,דירה בבית קומות,6,חמישית,95,"2,275,000",120% ב 6 שנים
1561,21.01.2021,NaN,7375-154-42,דירה בבית קומות,5,שביעית,115,"2,894,000",NaN
1562,21.01.2021,ויצמן 4,3928-905-12,דירה בבית קומות,5,שלישית,122,"2,640,000",NaN
