,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
1114,23.10.2001,סנש חנה 3,7281-55-19,דירה בבית קומות,2,שניה,35.20,"473,000",77% ב 6.1 שנים
1115,26.12.2013,יהודה לייב 25,3929-634-12,דירה בבית קומות,2,רביעית,45.68,"650,000",103% ב 8.1 שנים
1116,26.10.2005,יהודה לייב 25,3929-634-12,דירה בבית קומות,2,רביעית,45.68,"319,000",103% ב 8.1 שנים
1117,25.12.2013,ירושלים 7,3932-207-9,דירה בבית קומות,2,שניה,60.28,"900,000",118% ב 14.5 שנים
1118,23.06.1999,ירושלים 7,3932-207-9,דירה בבית קומות,2,שניה,60.28,"411,000",118% ב 14.5 שנים
1119,25.12.2013,אלקלעי 28,3930-446-12,דירה בבית קומות,2,ראשונה,45,"820,000",NaN
1120,15.12.2013,וולפסון 16,3926-313-16,דירה בבית קומות,2,שלישית,37.03,"835,000",111% ב 13.1 שנים
1121,11.10.2000,וולפסון 16,3926-313-16,דירה בבית קומות,2,שלישית,37.03,"395,000",111% ב 13.1 שנים
1122,04.12.2013,תורה ועבודה 11,7281-43-30,דירה בבית קומות,2,רביעית,39.50,"646,000",NaN
1123,28.11.2013,הזית 7,3926-95-6,דירה בבית קומות,2,ראשונה,47.95,"1,020,000",38% ב 4 שנים
1124,25.11.2009,הזית 7,3926-95-6,דירה בבית קומות,2,ראשונה,47.95,"735,000",38% ב 4 שנים
1125,27.11.2013,האחים זיגר 3,3928-594-2,דירה בבית קומות,2,קרקע,39.64,"1,000,000",37% ב 3.9 שנים
1126,20.12.2009,האחים זיגר 3,3928-594-2,דירה בבית קומות,2,קרקע,39.64,"725,000",37% ב 3.9 שנים
1127,29.11.2004,האחים זיגר 3,3928-594-2,דירה בבית קומות,2,קרקע,39.64,"437,000",37% ב 3.9 שנים
1128,25.11.2013,שוחט מניה 9,3926-706-4,דירה בבית קומות,2,שניה,42.35,"835,000",12% ב 2.3 שנים
1129,19.07.2011,שוחט מניה 9,3926-706-4,דירה בבית קומות,2,שניה,42.35,"740,000",12% ב 2.3 שנים
1130,24.11.2013,רוטשילד 54,3934-112-4,דירה בבית קומות,2,מרתף,46,"960,000",0% ב 0.5 שנים
1131,02.05.2013,רוטשילד 54,3934-112-4,דירה בבית קומות,2,מרתף,46,"960,000",0% ב 0.5 שנים
1132,14.11.2013,בלבן אליעזר 1,3939-489-83,דירה בבית קומות,2,חמישית,49,"950,000",NaN
1133,07.11.2013,מאירוביץ 6,3936-219-12,דירה בבית קומות,2,שלישית,44.10,"900,000",NaN
1134,31.10.2013,נורדאו 39,3936-181-8,דירה בבית קומות,2,שניה,44.10,"850,000",NaN
1135,30.10.2013,אוסישקין 3,3928-355-10,דירה בבית קומות,2,רביעית,44.25,"805,000",116% ב 10.5 שנים
1136,08.04.2003,אוסישקין 3,3928-355-10,דירה בבית קומות,2,רביעית,44.25,"372,000",116% ב 10.5 שנים
1137,22.10.2013,תדהר דוד 4,7281-26-11,דירה בבית קומות,2,שניה,35.20,"722,000",200% ב 4.6 שנים
1138,09.02.2009,תדהר דוד 4,7281-26-11,דירה בבית קומות,2,שניה,35.20,"240,000",200% ב 4.6 שנים
1139,01.02.2009,תדהר דוד 4,7281-26-11,דירה בבית קומות,2,שניה,35.20,"130,000",200% ב 4.6 שנים
1140,17.10.2013,ז'בוטינסקי 52,3928-605-5,דירה בבית קומות,2,שניה,50.50,"980,000",18% ב 3.3 שנים
1141,09.06.2010,ז'בוטינסקי 52,3928-605-5,דירה בבית קומות,2,שניה,50.50,"828,000",18% ב 3.3 שנים
1142,06.02.2003,ז'בוטינסקי 52,3928-605-5,דירה בבית קומות,2,שניה,50.50,"657,000",18% ב 3.3 שנים
1143,29.03.2001,ז'בוטינסקי 52,3928-605-5,דירה בבית קומות,2,שניה,50.50,"447,000",18% ב 3.3 שנים
1144,16.10.2013,אנילביץ 5,7282-24-7,דירה בבית קומות,2,שניה,47.90,"600,000",NaN
1145,13.10.2013,הרב נורוק 3,7282-14-6,דירה בבית קומות,2,ראשונה,36,"800,000",90% ב 10 שנים
1146,12.10.2003,הרב נורוק 3,7282-14-6,דירה בבית קומות,2,ראשונה,36,"420,000",90% ב 10 שנים
1147,01.10.2013,התוף 7,5183-42-194,דירה בבית קומות,2,חמישית,44,"1,140,000",NaN
1148,10.09.2013,החליל 22,5183-21-2,דירה בבית קומות,2,קרקע,46.22,"1,107,000",74% ב 7.2 שנים
1149,14.06.2006,החליל 22,5183-21-2,דירה בבית קומות,2,קרקע,46.22,"633,000",74% ב 7.2 שנים
1150,09.09.2013,אלרואי 19,3929-793-2,דירה בבית קומות,2,ראשונה,36,"735,000",NaN
1151,02.07.2013,אלרואי 19,3929-793-2,דירה בבית קומות,2,ראשונה,36,"650,000",NaN
1152,28.12.1998,אלרואי 19,3929-793-2,דירה בבית קומות,2,ראשונה,36,"440,000",NaN
1153,09.09.2013,מוצקין 4,3934-156-6,דירה בבית קומות,2,שניה,40.80,"900,000",32% ב 4.1 שנים
1154,10.07.2009,מוצקין 4,3934-156-6,דירה בבית קומות,2,שניה,40.80,"680,000",32% ב 4.1 שנים
1155,25.01.2007,מוצקין 4,3934-156-6,דירה בבית קומות,2,שניה,40.80,"487,000",32% ב 4.1 שנים
1156,08.09.2013,הסחלב 6,5036-87-152,דירה בבית קומות,2,חמישית,50,"797,000",NaN
1157,02.09.2013,צלליכין 3,3926-474-5,דירה בבית קומות,2,שניה,64.59,"1,060,000",124% ב 6.8 שנים
1158,25.11.2006,צלליכין 3,3926-474-5,דירה בבית קומות,2,שניה,64.59,"472,000",124% ב 6.8 שנים
1159,01.09.2013,סנש חנה 3,7281-57-27,דירה בבית קומות,2,שלישית,35.20,"550,000",33% ב 3.4 שנים
1160,07.04.2010,סנש חנה 3,7281-57-27,דירה בבית קומות,2,שלישית,35.20,"413,000",33% ב 3.4 שנים
1161,01.09.2013,ויתקין 9,3929-19-4,דירה בבית קומות,2,ראשונה,53.12,"800,000",NaN
1162,28.08.2013,עין הקורא 3,3933-98-18,דירה בבית קומות,2,שישית,47.50,"875,000",NaN
1163,26.08.2013,רמז 7,3926-135-8,דירה בבית קומות,2,שניה,56.05,"957,000",65% ב 14.8 שנים
1164,29.10.1998,רמז 7,3926-135-8,דירה בבית קומות,2,שניה,56.05,"580,000",65% ב 14.8 שנים
1165,26.08.2013,הרב נורוק 5,7282-13-6,דירה בבית קומות,2,ראשונה,36,"690,000",116% ב 9.7 שנים
1166,25.11.2003,הרב נורוק 5,7282-13-6,דירה בבית קומות,2,ראשונה,36,"319,000",116% ב 9.7 שנים
1167,25.08.2013,ביאליק 13,3928-882-111,חנות,2,ארבע עשרה,69,"825,000",-34% ב 1 שנים
1168,17.07.2012,ביאליק 13,3928-882-111,חנות,2,ארבע עשרה,69,"1,250,000",-34% ב 1 שנים
1169,01.09.2010,ביאליק 13,3928-882-111,חנות,2,ארבע עשרה,69,"1,100,000",-34% ב 1 שנים
1170,25.08.2013,אנילביץ 15,7282-52-6,דירה בבית קומות,2,ראשונה,35,"720,000",NaN
1171,18.08.2013,הרב נורוק 3,7282-14-2,דירה בבית קומות,2,ראשונה,36,"620,000",30% ב 2.7 שנים
1172,28.11.2010,הרב נורוק 3,7282-14-2,דירה בבית קומות,2,ראשונה,36,"475,000",30% ב 2.7 שנים
1173,06.08.2013,תל חי 7,3928-215-1,דירה בבית קומות,2,קרקע,35.69,"850,000",NaN
1174,28.07.2013,שמריהו לוין 3,3928-344-6,דירה בבית קומות,2,שלישית,55.36,"740,000",0% ב 0.4 שנים
1175,27.02.2013,שמריהו לוין 3,3928-344-6,דירה בבית קומות,2,שלישית,55.36,"740,000",0% ב 0.4 שנים
1176,16.02.2012,שמריהו לוין 3,3928-344-6,דירה בבית קומות,2,שלישית,55.36,"700,000",0% ב 0.4 שנים
1177,09.03.2010,שמריהו לוין 3,3928-344-6,דירה בבית קומות,2,שלישית,55.36,"750,000",0% ב 0.4 שנים
1178,27.07.1999,שמריהו לוין 3,3928-344-6,דירה בבית קומות,2,שלישית,55.36,"469,000",0% ב 0.4 שנים
1179,24.07.2013,אחד העם 19,3932-161-4,דירה בבית קומות,2,ראשונה,53.09,"900,000",91% ב 13.7 שנים
1180,29.10.1999,אחד העם 19,3932-161-4,דירה בבית קומות,2,ראשונה,53.09,"470,000",91% ב 13.7 שנים
1181,24.07.2013,רוטשילד 61,3926-289-10,דירה בבית קומות,2,שניה,56.80,"1,040,000",67% ב 3.8 שנים
1182,29.09.2009,רוטשילד 61,3926-289-10,דירה בבית קומות,2,שניה,56.80,"620,000",67% ב 3.8 שנים
1183,23.07.2013,הדגל העברי 4,3945-263-3,דירה בבית קומות,2,קרקע,22,"641,000",81% ב 12.2 שנים
1184,18.04.2001,הדגל העברי 4,3945-263-3,דירה בבית קומות,2,קרקע,22,"354,000",81% ב 12.2 שנים
1185,17.07.2013,הרצל 93,3925-674-28,דירה בבית קומות,2,רביעית,40.80,"1,020,000",81% ב 12.7 שנים
1186,23.10.2000,הרצל 93,3925-674-28,דירה בבית קומות,2,רביעית,40.80,"563,000",81% ב 12.7 שנים
1187,11.07.2013,"האר""י 12",3925-408-3,דירה בבית קומות,2,ראשונה,33,"1,065,000",NaN
1188,26.06.2013,"יל""ג 6",3928-317-5,דירה בבית קומות,2,ראשונה,45.81,"500,000",NaN
1189,16.06.2013,האחים זיגר 4,3928-598-14,דירה בבית קומות,2,שלישית,50.64,"935,000",96% ב 5.7 שנים
1190,23.09.2007,האחים זיגר 4,3928-598-14,דירה בבית קומות,2,שלישית,50.64,"475,000",96% ב 5.7 שנים
1191,02.06.2013,ירושלים 43,3930-332-85,דירה בבית קומות,2,ראשונה,47,"718,000",NaN
1192,30.05.2013,אנילביץ 15,7282-52-13,דירה בבית קומות,2,שלישית,35,"1,050,000",NaN
1193,27.05.2013,הברון הירש 16,3928-502-8,דירה בבית קומות,2,שניה,43.50,"900,000",NaN
1194,24.05.2013,נורדאו 39,3936-181-12,דירה בבית קומות,2,שלישית,44.10,"940,000",0% ב 3.1 שנים
1195,25.03.2010,נורדאו 39,3936-181-12,דירה בבית קומות,2,שלישית,44.10,"935,000",0% ב 3.1 שנים
1196,03.11.1998,נורדאו 39,3936-181-12,דירה בבית קומות,2,שלישית,44.10,"477,000",0% ב 3.1 שנים
1197,20.05.2013,יהודה לייב 10,3932-135-6,דירה בבית קומות,2,ראשונה,49.09,"828,000",NaN
1198,05.05.2013,הסחלב 6,5036-87-225,דירה בבית קומות,2,אחת עשרה,40,"888,000",NaN
1199,03.05.2013,הורוביץ 2,3926-373-9,דירה בבית קומות,2,שלישית,52.20,"815,000",56% ב 4.6 שנים
1200,21.09.2008,הורוביץ 2,3926-373-9,דירה בבית קומות,2,שלישית,52.20,"520,000",56% ב 4.6 שנים
1201,02.05.2013,מונטיפיורי 4,3928-354-1,דירת גן,2,קרקע,65.97,"1,070,000",22% ב 2.4 שנים
1202,12.12.2010,מונטיפיורי 4,3928-354-1,דירת גן,2,קרקע,65.97,"870,000",22% ב 2.4 שנים
1203,28.10.2007,מונטיפיורי 4,3928-354-1,דירת גן,2,קרקע,65.97,"500,000",22% ב 2.4 שנים
1204,02.05.2013,הדגל העברי 4,3945-263-1,דירה בבית קומות,2,קרקע,43,"757,000",89% ב 3.4 שנים
1205,09.12.2009,הדגל העברי 4,3945-263-1,דירה בבית קומות,2,קרקע,43,"400,000",89% ב 3.4 שנים
1206,02.05.2013,יהודה לייב 25,3929-634-3,דירה בבית קומות,2,ראשונה,45.68,"466,000",NaN
1207,01.05.2013,התאנה 1,3926-288-20,דירה בבית קומות,2,שלישית,43.98,"880,000",108% ב 13 שנים
1208,04.04.2000,התאנה 1,3926-288-20,דירה בבית קומות,2,שלישית,43.98,"423,000",108% ב 13 שנים
1209,01.05.2013,טרומפלדור 1,3928-229-2,דירה בבית קומות,2,ראשונה,32,"2,500,000",NaN
1210,25.04.2013,הצפורן 6,5036-37-12,דירה בבית קומות,2,שלישית,44,"690,000",NaN
1211,23.04.2013,התוף 7,5183-42-140,דירה בבית קומות,2,שמינית,44,"1,180,000",NaN
1212,22.04.2013,ירושלים 31,3931-28-2,דירה בבית קומות,2,ביניים,31.29,"530,000",180% ב 6 שנים
1213,27.03.2007,ירושלים 31,3931-28-2,דירה בבית קומות,2,ביניים,31.29,"189,000",180% ב 6 שנים
1214,04.04.2013,אנילביץ 29,7282-68-16,דירה בבית קומות,2,שלישית,35,"620,000",NaN
1215,25.03.2013,סנש חנה 3,7281-55-13,דירה בבית קומות,2,שניה,35.20,"600,000",116% ב 12.5 שנים
1216,28.09.2000,סנש חנה 3,7281-55-13,דירה בבית קומות,2,שניה,35.20,"277,000",116% ב 12.5 שנים
1217,17.03.2013,וולפסון 42,3926-862-8,דירה בבית קומות,2,שניה,58.70,"960,000",95% ב 12.2 שנים
1218,11.12.2000,וולפסון 42,3926-862-8,דירה בבית קומות,2,שניה,58.70,"491,000",95% ב 12.2 שנים
1219,13.03.2013,טרומפלדור 10,3928-514-7,דירה בבית קומות,2,שניה,43.52,"875,000",NaN
1220,13.03.2013,טרומפלדור 10,3928-514-7,דירה בבית קומות,2,שניה,43.52,"875,000",NaN
1221,12.03.2013,תדהר דוד 4,7281-26-36,דירה בבית קומות,2,רביעית,35.20,"650,000",220% ב 6 שנים
1222,27.03.2007,תדהר דוד 4,7281-26-36,דירה בבית קומות,2,רביעית,35.20,"203,000",220% ב 6 שנים
1223,10.03.2013,תורה ועבודה 23,7281-42-21,דירה בבית קומות,2,שלישית,39.50,"600,000",NaN
1224,27.02.2013,רוטשילד 75,3926-91-2,דירה בבית קומות,2,קרקע,45.74,"900,000",63% ב 13.3 שנים
1225,31.10.1999,רוטשילד 75,3926-91-2,דירה בבית קומות,2,קרקע,45.74,"552,000",63% ב 13.3 שנים
1226,25.02.2013,הזית 7,3926-95-7,דירה בבית קומות,2,שניה,56.34,"940,000",NaN
1227,18.02.2013,תדהר דוד 4,7281-26-30,דירה בבית קומות,2,שלישית,35.20,"845,000",NaN
1228,14.02.2013,הרצל 48,3928-544-4,דירה בבית קומות,2,קרקע,42.50,"600,000",NaN
1229,13.02.2013,וייז סטפן 4,3929-494-14,דירה בבית קומות,2,שניה,50,"1,030,000",NaN
1230,12.02.2013,קרל נטר 5,3928-239-14,דירה בבית קומות,2,רביעית,54.48,"940,000",NaN
1231,04.02.2013,גרינבוים 7,3934-129-11,דירה בבית קומות,2,שלישית,52.20,"780,000",NaN
1232,28.01.2013,"צ""ג בנות 37",3929-613-2,דירה בבית קומות,2,ראשונה,48.90,"550,000",NaN
1233,25.01.2013,כצנלסון 16,3945-227-8,דירה בבית קומות,2,שלישית,57.11,"750,000",NaN
1234,23.01.2013,אנילביץ 2,7282-20-9,דירה בבית קומות,2,שניה,28.20,"600,000",71% ב 4.6 שנים
1235,21.05.2008,אנילביץ 2,7282-20-9,דירה בבית קומות,2,שניה,28.20,"350,000",71% ב 4.6 שנים
1236,16.01.2013,רוטנברג 3,3934-174-13,דירה בבית קומות,2,שלישית,53.86,"887,000",NaN
1237,14.01.2013,בצלאל 15,3935-80-7,דירה בבית קומות,2,ראשונה,53.30,"980,000",140% ב 11.7 שנים
1238,23.04.2001,בצלאל 15,3935-80-7,דירה בבית קומות,2,ראשונה,53.30,"408,000",140% ב 11.7 שנים
1239,30.12.1998,בצלאל 15,3935-80-7,דירה בבית קומות,2,ראשונה,53.30,"541,000",140% ב 11.7 שנים
1240,13.01.2013,מונטיפיורי 2,3928-356-10,דירה בבית קומות,2,שלישית,58.80,"899,000",5% ב 2.4 שנים
1241,12.08.2010,מונטיפיורי 2,3928-356-10,דירה בבית קומות,2,שלישית,58.80,"850,000",5% ב 2.4 שנים
1242,06.01.2013,סנש חנה 3,7281-55-22,דירה בבית קומות,2,שלישית,35.20,"480,000",-29% ב 2.2 שנים
1243,10.10.2010,סנש חנה 3,7281-55-22,דירה בבית קומות,2,שלישית,35.20,"685,000",-29% ב 2.2 שנים
1244,24.10.2000,סנש חנה 3,7281-55-22,דירה בבית קומות,2,שלישית,35.20,"103,000",-29% ב 2.2 שנים
1245,06.01.2013,החליל 12,5183-16-2,דירה בבית קומות,2,קרקע,50.02,"1,000,000",NaN
1246,01.01.2013,טרכטנברג 28,3928-715-2,דירה בבית קומות,2,ראשונה,57,"1,000,000",94% ב 5 שנים
1247,06.01.2008,טרכטנברג 28,3928-715-2,דירה בבית קומות,2,ראשונה,57,"513,000",94% ב 5 שנים
1248,17.08.2000,טרכטנברג 28,3928-715-2,דירה בבית קומות,2,ראשונה,57,"497,000",94% ב 5 שנים
1249,01.01.2013,ז'בוטינסקי 3,3926-831-2,דירה בבית קומות,2,ראשונה,35.70,"780,000",NaN
1250,27.12.2012,מורדי הגטאות 45,4242-469-1,דירה בבית קומות,2,ראשונה,40.30,"600,000",NaN
1251,25.12.2012,תורה ועבודה 7,7281-44-17,דירה בבית קומות,2,שלישית,39.50,"650,000",NaN
1252,23.12.2012,הרב זינגר 8,3935-126-23,דירה בבית קומות,2,שלישית,48,"840,000",NaN
1253,16.12.2012,חנקין 17,3925-224-7,דירה בבית קומות,2,שניה,56.62,"965,000",96% ב 11.6 שנים
1254,23.04.2001,חנקין 17,3925-224-7,דירה בבית קומות,2,שניה,56.62,"490,000",96% ב 11.6 שנים
1255,11.12.2012,תל חי 15,3928-609-7,דירה בבית קומות,2,שניה,48.50,"939,000",NaN
1256,09.12.2012,אש שלום 24,7282-64-3,דירה בבית קומות,2,שניה,35,"700,000",57% ב 4.3 שנים
1257,20.08.2008,אש שלום 24,7282-64-3,דירה בבית קומות,2,שניה,35,"445,000",57% ב 4.3 שנים
1258,14.11.2004,אש שלום 24,7282-64-3,דירה בבית קומות,2,שניה,35,"279,000",57% ב 4.3 שנים
1259,06.12.2012,חזון איש 18,3929-708-3,דירה בבית קומות,2,ראשונה,54,"900,000",50% ב 3.9 שנים
1260,30.01.2009,חזון איש 18,3929-708-3,דירה בבית קומות,2,ראשונה,54,"600,000",50% ב 3.9 שנים
1261,05.12.2012,הדגל העברי 1,3945-638-15,דירה בבית קומות,2,ראשונה,42.02,"825,000",NaN
1262,29.11.2012,הדגל העברי 1,3945-638-23,דירה בבית קומות,2,שלישית,44.70,"810,000",50% ב 4.3 שנים
1263,01.07.2008,הדגל העברי 1,3945-638-23,דירה בבית קומות,2,שלישית,44.70,"538,000",50% ב 4.3 שנים
1264,11.05.2000,הדגל העברי 1,3945-638-23,דירה בבית קומות,2,שלישית,44.70,"435,000",50% ב 4.3 שנים
1265,29.11.2012,ארלוזורוב 24,3945-498-1,קוטג' דו משפחתי,2,NaN,70,"2,588,000",NaN
1266,29.11.2012,סנש חנה 3,7281-55-24,דירה בבית קומות,2,שלישית,35.20,"530,000",NaN
1267,25.11.2012,מונטיפיורי 12,3928-346-6,דירה בבית קומות,2,שלישית,54.61,"850,000",NaN
1268,19.11.2012,כצנלסון 2,3945-197-1,דירה בבית קומות,2,קרקע,NaN,"675,000",107% ב 2.3 שנים
1269,22.07.2010,כצנלסון 2,3945-197-1,דירה בבית קומות,2,קרקע,NaN,"325,000",107% ב 2.3 שנים
1270,13.11.2012,אריאב חיים 11,7281-149-32,דירה בבית קומות,2,שלישית,35.20,"595,000",13% ב 2.1 שנים
1271,13.09.2010,אריאב חיים 11,7281-149-32,דירה בבית קומות,2,שלישית,35.20,"525,000",13% ב 2.1 שנים
1272,07.11.2012,החלמונית 29,5036-87-228,דירה בבית קומות,2,חמישית,34,"850,000",NaN
1273,05.11.2012,הרימון 15,3926-452-3,דירה בבית קומות,2,שניה,62.20,"820,000",NaN
1274,04.11.2012,אריאב חיים 4,7281-13-11,דירה בבית קומות,2,שלישית,36.20,"600,000",100% ב 3.5 שנים
1275,05.04.2009,אריאב חיים 4,7281-13-11,דירה בבית קומות,2,שלישית,36.20,"300,000",100% ב 3.5 שנים
1276,04.11.2012,המרגנית 4,5036-57-17,דירה בבית קומות,2,שלישית,44,"755,000",NaN
1277,31.10.2012,אלרואי 19,3929-793-9,דירה בבית קומות,2,שלישית,36,"707,000",NaN
1278,28.10.2012,נורדאו 2,3935-31-10,דירה בבית קומות,2,ראשונה,52.31,"725,000",NaN
1279,24.10.2012,סנש חנה 3,7281-57-31,דירה בבית קומות,2,רביעית,35.20,"515,000",NaN
1280,18.10.2012,הגאון מוילנה 4,3929-38-9,דירה בבית קומות,2,שניה,51,"1,100,000",144% ב 4.6 שנים
1281,25.02.2008,הגאון מוילנה 4,3929-38-9,דירה בבית קומות,2,שניה,51,"450,000",144% ב 4.6 שנים
1282,13.10.2012,בלבן אליעזר 1,3939-489-56,דירה,2,NaN,49,"885,000",NaN
1283,13.10.2012,בלבן אליעזר 1,3939-489-57,דירה,2,NaN,49,"950,000",NaN
1284,03.10.2012,הרב נורוק 3,7282-14-3,דירה בבית קומות,2,ראשונה,36,"580,000",NaN
1285,27.09.2012,ביאליק 13,3928-882-17,דירה בבית קומות,2,שניה,69,"1,192,000",NaN
1286,24.09.2012,עולי הגרדום 17,3926-472-7,דירה בבית קומות,2,ראשונה,53.94,"830,000",NaN
1287,24.09.2012,תורה ועבודה 32,7281-143-27,דירה בבית קומות,2,שניה,62.38,"606,000",NaN
1288,20.09.2012,החפץ חיים 6,3933-129-4,דירה בבית קומות,2,ראשונה,46.89,"850,000",13% ב 0.6 שנים
1289,22.01.2012,החפץ חיים 6,3933-129-4,דירה בבית קומות,2,ראשונה,46.89,"748,000",13% ב 0.6 שנים
1290,13.09.2012,נורדאו 34,3936-160-10,דירה בבית קומות,2,שניה,61.48,"820,000",NaN
1291,06.09.2012,הרצל 93,3925-674-67,דירה בבית קומות,2,שביעית,40.80,"935,000",NaN
1292,05.09.2012,רוקח 7,3936-222-12,דירה בבית קומות,2,שלישית,44.10,"290,000",NaN
1293,04.09.2012,בלבן אליעזר 1,3939-489-42,דירה,2,NaN,49,"899,000",NaN
1294,04.09.2012,בלבן אליעזר 1,3939-489-41,דירה,2,NaN,49,"855,000",NaN
1295,02.09.2012,התוף 7,5183-42-33,דירה בבית קומות,2,חמישית,42.90,"1,040,000",NaN
1296,31.08.2012,הירמוך 12,3923-279-45,דירה בבית קומות,2,שלישית,44.20,"520,000",NaN
1297,24.08.2012,השקד 4,3926-107-4,דירה בבית קומות,2,ראשונה,53.08,"850,000",NaN
1298,24.08.2012,אוסישקין 33,3928-272-18,דירה בבית קומות,2,רביעית,69.45,"945,000",NaN
1299,22.08.2012, ,3930-458-16,דירה בבית קומות,2,NaN,42,"503,000",NaN
1300,22.08.2012,החלמונית 27,5036-87-230,דירה בבית קומות,2,חמישית,34,"875,000",NaN
1301,21.08.2012,אלרואי 21,3929-794-9,דירה בבית קומות,2,שלישית,36,"640,000",NaN
1302,13.08.2012,דרור 20,3933-78-1,דירה בבית קומות,2,קרקע,57.30,"750,000",1% ב 0.4 שנים
1303,18.03.2012,דרור 20,3933-78-1,דירה בבית קומות,2,קרקע,57.30,"740,000",1% ב 0.4 שנים
1304,12.08.2012,רוטשילד 5,3935-124-15,דירה בבית קומות,2,שלישית,67.85,"878,000",NaN
1305,01.08.2012,גרינבוים 20,3934-181-18,דירה בבית קומות,2,רביעית,47.88,"840,000",96% ב 5.6 שנים
1306,31.12.2006,גרינבוים 20,3934-181-18,דירה בבית קומות,2,רביעית,47.88,"428,000",96% ב 5.6 שנים
1307,01.08.2012,החייל האלמוני 9,3925-437-1,דירה בבית קומות,2,קרקע,51.38,"780,000",NaN
1308,31.07.2012,אריאב חיים 9,7281-149-10,דירה בבית קומות,2,ראשונה,35.20,"650,000",62% ב 3 שנים
1309,03.06.2009,אריאב חיים 9,7281-149-10,דירה בבית קומות,2,ראשונה,35.20,"400,000",62% ב 3 שנים
1310,31.07.2012,התומר 1,3926-55-5,דירה בבית קומות,2,שניה,54.55,"800,000",NaN
1311,30.07.2012,דרור 47,3929-6-1,דירה בבית קומות,2,ראשונה,50.50,"839,000",NaN
1312,30.07.2012,ירושלים 19,3932-264-1,דירה בבית קומות,2,ראשונה,46.80,"770,000",NaN
1313,24.07.2012,עולי הגרדום 36,3926-453-8,דירה בבית קומות,2,שלישית,45.63,"740,000",NaN
1314,23.07.2012,"אז""ר 4",3934-116-10,דירה בבית קומות,2,שלישית,60.44,"860,000",NaN
1315,20.07.2012,הרב זינגר 8,3935-126-12,דירה בבית קומות,2,שניה,47,"735,000",NaN
1316,19.07.2012,גלוסקין 3,3936-178-4,דירה בבית קומות,2,ראשונה,47.50,"780,000",71% ב 12.1 שנים
1317,11.05.2000,גלוסקין 3,3936-178-4,דירה בבית קומות,2,ראשונה,47.50,"456,000",71% ב 12.1 שנים
1318,18.07.2012,פרסול נעמי 3,3935-111-2,דירה בבית קומות,2,ראשונה,61.75,"800,000",53% ב 4.5 שנים
1319,10.12.2007,פרסול נעמי 3,3935-111-2,דירה בבית קומות,2,ראשונה,61.75,"520,000",53% ב 4.5 שנים
1320,10.07.2012,שניאור זלמן 44,7281-37-11,דירה בבית קומות,2,שלישית,40,"600,000",34% ב 0.2 שנים
1321,05.04.2012,שניאור זלמן 44,7281-37-11,דירה בבית קומות,2,שלישית,40,"445,000",34% ב 0.2 שנים
1322,16.10.2003,שניאור זלמן 44,7281-37-11,דירה בבית קומות,2,שלישית,40,"340,000",34% ב 0.2 שנים
1323,04.07.2012,דרור 36,3929-412-5,דירה בבית קומות,2,ראשונה,60,"757,000",87% ב 8.5 שנים
1324,06.01.2004,דרור 36,3929-412-5,דירה בבית קומות,2,ראשונה,60,"404,000",87% ב 8.5 שנים
1325,01.07.2012,דרור 36,3929-412-7,דירה בבית קומות,2,ראשונה,50.99,"812,000",NaN
1326,27.06.2012,התוף 7,5183-42-168,דירה בבית קומות,2,שניה,44,"1,055,000",NaN
1327,24.06.2012,אריאב חיים 7,7281-149-48,דירה בבית קומות,2,רביעית,35.20,"520,000",NaN
1328,22.06.2012,יהודה לייב 42,3929-180-18,דירה בבית קומות,2,רביעית,47.14,"760,000",6% ב 1.5 שנים
1329,25.11.2010,יהודה לייב 42,3929-180-18,דירה בבית קומות,2,רביעית,47.14,"715,000",6% ב 1.5 שנים
1330,09.07.2003,יהודה לייב 42,3929-180-18,דירה בבית קומות,2,רביעית,47.14,"308,000",6% ב 1.5 שנים
1331,22.06.2012,NaN,5036-97-15,דירה בבית קומות,2,שביעית,33,"880,000",NaN
1332,21.06.2012,הרצל 73,3933-144-14,דירה בבית קומות,2,שניה,50,"1,000,000",NaN
1333,18.06.2012,רמז 18,3923-223-3,דירה בבית קומות,2,ראשונה,58.95,"1,166,000",NaN
1334,31.05.2012,פוזננסקי מנחם 3,7282-93-3,דירה בבית קומות,2,שניה,35,"1,943,000",NaN
1335,28.05.2012,הרצל 93,3925-674-22,דירה בבית קומות,2,שלישית,38.53,"905,000",61% ב 10.9 שנים
1336,03.06.2001,הרצל 93,3925-674-22,דירה בבית קומות,2,שלישית,38.53,"560,000",61% ב 10.9 שנים
1337,22.05.2012,אלקלעי 30,3930-446-25,דירה בבית קומות,2,שלישית,50,"715,000",NaN
1338,20.05.2012,אנילביץ 2,7282-20-8,דירה בבית קומות,2,שניה,28.20,"630,000",NaN
1339,16.05.2012,גרינבוים 20,3934-181-3,דירה בבית קומות,2,קרקע,44.76,"360,000",NaN
1340,14.05.2012,עולי הגרדום 24,3926-459-7,דירה בבית קומות,2,שניה,56.71,"820,000",NaN
1341,10.05.2012,ז'בוטינסקי 21,3926-585-8,דירה בבית קומות,2,שלישית,54.20,"650,000",NaN
1342,02.05.2012,התקוה 18,3945-679-9,דירה בבית קומות,2,שלישית,57.28,"860,000",5% ב 1.6 שנים
